,Unnamed: 0,ID,Goal_Home,Goal_Away,Yellow_Home,Yellow_Away,Red_Card_Home,Red_Card_Away,Own_Home,Own_Away
29128,42563,42563,4,0,3,4,0,1,0,0
29131,42569,42569,1,5,2,1,1,1,0,0
29133,42574,42574,4,0,5,3,1,2,0,0
29139,42586,42586,1,1,3,2,1,0,0,0
29151,42612,42612,0,1,3,4,0,1,0,1
29155,42621,42621,1,1,1,2,0,1,1,0
29158,42626,42626,2,0,3,0,1,0,0,0
29162,42634,42634,1,2,3,5,1,0,0,0
29166,42646,42646,0,3,0,0,1,0,0,0
29169,42650,42650,1,1,0,0,1,1,0,0
29170,42651,42651,1,3,0,0,1,0,0,0
29173,42656,42656,1,1,0,0,0,1,0,0
29179,42670,42670,0,0,4,4,1,0,0,0
29188,42707,42707,2,2,2,1,1,0,0,0
29192,42717,42717,1,1,0,1,1,0,0,0
29193,42718,42718,1,2,1,1,1,0,0,0
29199,42735,42735,2,0,2,5,0,1,0,0
29202,42740,42740,3,0,0,2,0,1,0,0
29205,42747,42747,1,0,3,2,1,2,0,0
29209,42754,42754,3,2,4,4,0,2,0,0
29214,42760,42760,4,2,2,1,0,1,0,0
29221,42770,42770,2,4,4,1,1,1,0,0
29230,42780,42780,2,1,0,3,0,1,0,0
29232,42782,42782,0,0,1,3,0,2,0,0
29235,42786,42786,3,4,2,2,0,1,0,0
29239,42798,42798,1,0,2,3,0,1,0,0
29240,42799,42799,0,2,2,2,1,0,0,0
29241,42800,42800,1,0,3,4,0,1,0,0
29251,42812,42812,1,0,4,2,1,0,0,0
29256,42823,42823,1,0,3,4,1,0,0,0
29257,42824,42824,0,2,3,3,1,0,0,0
29262,42832,42832,0,1,2,6,2,0,0,0
29263,42835,42835,2,2,2,3,1,0,0,0
29266,42839,42839,2,1,4,3,0,1,0,0
29269,42847,42847,1,1,2,4,0,1,0,0
29274,42855,42855,4,0,3,5,1,0,0,0
29279,42870,42870,3,0,3,4,0,1,0,0
29280,42871,42871,1,1,1,1,0,1,0,0
29286,42882,42882,0,1,3,5,1,0,0,0
29290,42886,42886,2,1,2,3,0,1,0,0
29291,42891,42891,1,2,3,1,0,1,0,0
29292,42893,42893,1,0,1,3,0,1,0,0
29294,42897,42897,1,3,3,3,1,0,0,0
29298,42907,42907,1,2,3,2,0,1,0,0
29300,42912,42912,0,1,1,3,1,0,0,0
29305,42922,42922,4,2,1,2,0,2,0,0
29311,42938,42938,1,1,1,5,1,0,0,0
29322,42960,42960,4,2,2,1,0,1,0,0
29324,42962,42962,1,0,2,3,0,1,0,0
29335,42979,42979,1,0,3,2,0,1,0,0
29336,42981,42981,2,0,3,2,1,1,0,0
29339,42986,42986,0,0,2,3,1,0,0,0
29345,42997,42997,2,1,1,2,0,1,0,0
29349,43003,43003,2,2,1,3,1,0,0,0
29359,43020,43020,2,3,1,4,0,1,0,0
29361,43022,43022,3,1,1,2,0,1,1,0
29363,43026,43026,2,1,3,5,0,1,0,0
29365,43028,43028,5,0,2,2,0,1,0,0
29370,43033,43033,1,2,5,4,1,0,0,0
29372,43035,43035,1,1,3,5,0,1,0,0
29375,43038,43038,0,0,4,2,1,0,0,0
29377,43044,43044,1,1,6,2,0,1,0,0
29382,43054,43054,1,0,2,1,0,1,0,0
29389,43074,43074,1,0,2,3,1,0,0,0
29406,43106,43106,1,1,2,2,0,1,0,0
29411,43113,43113,1,1,3,5,0,1,0,0
29412,43118,43118,0,0,3,5,0,1,1,0
29415,43121,43121,3,1,1,2,1,1,0,0
29419,43128,43128,0,0,3,2,0,1,0,0
29421,43136,43136,1,0,3,4,0,1,0,0
29425,43147,43147,1,0,3,3,0,1,0,0
29429,43153,43153,2,0,0,2,0,1,0,0
29431,43167,43167,2,2,4,2,0,2,0,0
29433,43169,43169,0,1,4,3,1,0,0,0
29438,43180,43180,2,2,3,5,0,1,1,0
29442,43187,43187,0,1,2,4,1,0,0,0
29446,43199,43199,3,0,2,2,0,1,0,0
29453,43210,43210,3,0,1,1,0,1,0,0
29456,43216,43216,1,0,7,2,0,2,0,0
29458,43219,43219,1,1,1,2,0,1,0,0
29463,43233,43233,2,3,2,2,0,1,0,0
29465,43237,43237,0,3,1,2,0,1,0,0
29466,43238,43238,3,0,2,2,0,1,0,0
29467,43239,43239,1,1,2,2,1,0,0,0
29468,43240,43240,1,0,5,4,1,0,0,0
29472,43249,43249,1,4,4,1,1,0,0,0
29473,43251,43251,2,1,0,3,1,0,0,0
29474,43254,43254,0,1,2,3,1,0,0,0
29483,43271,43271,0,0,2,2,1,0,0,0
29495,43290,43290,2,1,3,3,1,0,0,0
29496,43291,43291,5,2,1,3,0,2,0,0
29497,43292,43292,0,1,2,2,2,0,0,0
29502,43299,43299,0,1,2,3,1,0,0,0
29504,43303,43303,0,2,2,1,1,0,0,0
29505,43307,43307,2,0,1,3,1,1,0,0
29509,43314,43314,0,2,4,1,1,0,0,0
29514,43323,43323,2,0,3,3,1,1,0,0
29517,43328,43328,1,0,3,3,2,2,0,0
29519,43335,43335,1,1,0,1,0,1,0,0
29521,43337,43337,0,1,2,3,1,0,0,0
29524,43341,43341,2,0,3,4,0,1,0,0
29525,43342,43342,1,0,4,7,0,2,0,0
29530,43353,43353,3,0,0,3,0,1,0,0
29537,43364,43364,3,0,3,5,1,0,0,0
29541,43368,43368,2,1,4,1,1,0,0,0
29545,43379,43379,2,0,2,2,0,1,0,0
29549,43387,43387,2,0,2,1,0,1,0,0
29553,43391,43391,2,0,3,7,0,1,0,0
29558,43396,43396,1,0,3,1,1,0,0,0
29562,43401,43401,1,0,3,3,0,2,0,0
29567,43409,43409,0,1,1,3,0,1,0,0
29568,43410,43410,2,1,2,3,0,1,0,0
29570,43418,43418,0,1,5,2,1,0,0,0
29573,43423,43423,0,0,2,2,0,1,0,0
29580,43441,43441,1,1,4,5,0,2,0,0
29581,43442,43442,1,0,3,2,0,1,0,1
29582,43443,43443,2,0,4,2,1,3,0,0
29587,43455,43455,2,2,3,3,1,0,0,0
29589,43458,43458,0,1,3,4,0,1,0,0
29592,43465,43465,1,0,0,3,0,1,0,0
29594,43470,43470,2,1,1,4,0,1,0,0
29596,43474,43474,2,0,2,2,0,1,0,1
29602,43492,43492,1,1,3,5,2,2,0,0
29604,43496,43496,1,1,3,5,1,1,0,0
29605,43501,43501,0,0,1,4,0,1,0,0
29606,43502,43502,1,2,3,2,1,0,0,0
29607,43503,43503,0,1,6,3,0,1,0,0
29609,43508,43508,2,0,7,3,0,1,0,0
29613,43518,43518,4,0,5,3,0,1,0,0
29614,43520,43520,6,0,3,3,0,1,0,0
29615,43522,43522,1,1,2,2,1,0,0,0
29618,43525,43525,1,1,2,5,0,1,0,0
29620,43531,43531,4,0,0,2,0,1,0,0
29621,43532,43532,2,0,3,3,0,2,0,0
29622,43533,43533,1,0,3,3,0,1,0,0
29623,43536,43536,2,1,4,3,1,0,0,0
29625,43539,43539,0,0,2,2,0,1,0,0
29627,43543,43543,1,0,1,2,0,1,0,0
29628,43544,43544,1,1,2,1,0,1,0,0
29630,43549,43549,0,0,1,1,1,0,0,0
29635,43555,43555,2,2,0,4,0,1,0,0
29638,43565,43565,4,0,3,3,0,1,0,0
29639,43568,43568,1,1,3,3,1,0,0,0
29640,43570,43570,0,0,1,3,1,0,0,0
29641,43574,43574,1,0,2,2,0,1,0,0
29643,43577,43577,1,1,2,1,0,1,0,0
29644,43578,43578,2,3,4,3,1,1,0,0
29645,43580,43580,0,2,2,1,2,0,0,0
29646,43581,43581,3,2,3,3,1,1,0,0
29650,43586,43586,2,1,2,7,0,2,0,0
29652,43588,43588,2,1,2,4,1,0,0,0
29662,43611,43611,1,2,4,1,0,1,0,0
29666,43625,43625,3,0,3,5,0,1,0,0
29667,43626,43626,1,0,2,2,0,1,0,0
29668,43627,43627,4,0,0,1,0,1,0,0
29669,43629,43629,2,1,4,4,0,1,0,0
29671,43635,43635,1,1,3,1,1,0,0,0
29673,43637,43637,2,1,3,3,0,1,0,0
29676,43640,43640,1,1,4,3,0,1,0,0
29682,43657,43657,3,1,1,1,1,0,0,0
29686,43666,43666,0,0,1,3,1,0,0,1
29692,43678,43678,6,0,2,3,0,1,0,0
29698,43694,43694,1,4,4,2,2,0,0,0
29700,43697,43697,1,2,4,5,1,0,0,0
29705,43712,43712,1,2,1,3,0,1,0,0
29707,43714,43714,3,0,5,4,1,0,0,0
29711,43723,43723,0,2,2,6,1,0,0,0
29715,43729,43729,1,1,4,5,0,1,0,0
29716,43733,43733,1,2,6,2,1,0,0,0
29720,43742,43742,3,0,4,5,0,1,0,0
29721,43745,43745,5,2,3,0,0,1,0,0
29728,43757,43757,1,1,3,4,0,1,0,0
29730,43764,43764,0,1,2,1,1,0,0,0
29731,43766,43766,2,1,1,3,0,1,0,0
29736,43781,43781,1,1,3,3,0,1,0,0
29737,43783,43783,0,2,2,4,1,0,1,0
29738,43784,43784,2,3,2,2,2,0,0,0
29741,43788,43788,3,0,4,2,1,0,0,0
29742,43792,43792,1,0,1,2,0,1,0,1
29750,43809,43809,3,1,3,2,0,1,0,0
29751,43810,43810,1,0,0,4,0,1,0,0
29755,43818,43818,2,1,2,3,0,1,0,0
29756,43819,43819,1,2,3,4,1,0,0,0
29760,43828,43828,0,1,1,4,1,0,0,0
29764,43836,43836,1,0,3,3,0,1,0,0
29768,43844,43844,0,0,0,5,1,0,0,0
29769,43846,43846,1,2,2,3,0,1,0,0
29773,43852,43852,0,1,3,2,0,1,0,0
29778,43860,43860,0,1,2,3,1,0,0,0
29780,43865,43865,1,3,6,2,1,0,0,0
29786,43878,43878,3,2,4,4,0,1,0,0
29791,43887,43887,1,3,3,6,1,0,0,0
29795,43893,43893,0,0,2,1,1,1,0,0
29808,43920,43920,1,0,2,3,1,1,0,0
29815,43933,43933,3,0,1,2,0,2,0,0
29825,43947,43947,4,0,1,2,0,1,0,0
29841,43969,43969,1,2,4,4,1,0,0,0
29843,43975,43975,0,0,3,3,0,1,0,0
29844,43976,43976,2,1,1,4,0,1,0,0
29856,43998,43998,1,3,5,4,1,0,0,0
29859,44006,44006,0,0,4,4,0,1,0,0
29864,44017,44017,4,0,3,6,0,1,0,0
29867,44025,44025,0,0,3,5,0,2,0,0
29870,44033,44033,4,1,3,3,0,1,0,0
29873,44037,44037,1,1,2,4,0,1,0,0
29880,44050,44050,1,0,3,4,1,1,0,0
29882,44052,44052,1,1,2,4,0,1,0,0
29884,44055,44055,2,2,1,2,0,1,0,0
29885,44056,44056,1,2,3,2,1,0,0,0
29886,44059,44059,0,0,1,5,0,1,0,0
29887,44060,44060,2,0,2,4,0,1,0,0
29888,44063,44063,4,0,2,2,0,1,0,0
29889,44065,44065,4,0,2,1,0,1,0,0
29890,44066,44066,0,1,2,2,1,0,0,0
29892,44069,44069,2,1,3,2,0,1,0,0
29897,44078,44078,0,0,1,3,1,0,0,0
29911,44108,44108,2,0,1,4,0,1,0,0
29923,44137,44137,1,1,3,2,1,0,0,0
29927,44147,44147,1,0,2,4,0,1,0,0
29931,44154,44154,0,0,3,1,1,0,0,0
29938,44167,44167,1,0,3,2,0,1,0,0
29939,44168,44168,3,0,3,2,0,1,0,0
29945,44180,44180,1,2,2,4,1,0,0,0
29952,44194,44194,1,1,3,2,0,1,0,0
29956,44204,44204,2,1,4,2,0,1,0,0
29960,44212,44212,3,1,1,2,1,0,0,0
29964,44221,44221,2,0,2,4,0,1,0,0
29965,44222,44222,2,0,2,3,2,0,0,0
29966,44225,44225,1,1,2,3,0,1,0,0
29967,44228,44228,0,4,1,1,2,0,0,1
29971,44233,44233,1,2,4,2,1,0,0,0
29980,44256,44256,4,1,0,1,0,1,0,0
29982,44263,44263,0,0,0,3,0,1,0,0
29986,44270,44270,0,3,2,2,1,0,0,0
29988,44273,44273,2,1,3,3,0,1,0,0
29991,44278,44278,0,2,2,0,1,0,0,0
29996,44286,44286,1,1,2,3,1,0,0,0
30014,44316,44316,0,1,3,2,1,0,0,0
30015,44317,44317,0,0,2,2,0,1,0,0
30019,44322,44322,0,0,1,2,1,0,0,0
30030,44355,44355,2,1,3,6,1,0,0,0
30031,44356,44356,0,0,1,3,0,1,0,0
30039,44378,44378,1,1,3,2,0,1,0,0
30045,44392,44392,1,1,3,5,0,1,0,0
30053,44412,44412,0,4,4,5,1,0,1,0
30056,44419,44419,2,1,4,2,0,1,0,0
30066,44431,44431,1,0,1,2,0,1,0,0
30073,44439,44439,3,1,5,5,1,0,0,0
30075,44443,44443,0,1,7,0,1,0,0,0
30085,44462,44462,0,1,3,2,1,0,0,0
30087,44466,44466,1,1,2,5,2,0,0,0
30091,44473,44473,3,2,3,2,0,1,0,0
30099,44489,44489,2,0,3,3,0,1,0,0
30101,44495,44495,2,2,2,3,0,1,0,0
30109,44504,44504,2,2,2,2,0,1,0,0
30116,44515,44515,2,0,2,3,0,1,0,0
30120,44522,44522,1,0,4,2,0,1,0,0
30121,44523,44523,1,1,1,2,1,0,0,0
30125,44536,44536,1,2,3,3,1,0,0,0
30130,44546,44546,0,0,3,1,0,1,1,0
30136,44556,44556,2,0,2,0,0,1,0,0
30143,44570,44570,1,0,2,4,0,1,0,0
30150,44589,44589,1,1,4,5,0,1,0,0
30151,44590,44590,1,1,4,2,1,0,0,0
30156,44598,44598,0,0,3,2,0,1,0,0
30158,44603,44603,4,2,3,2,1,0,0,0
30180,44651,44651,5,1,3,1,0,2,0,0
30198,44677,44677,3,1,3,1,0,1,0,0
30201,44682,44682,2,1,1,4,1,1,0,0
30202,44683,44683,1,1,1,3,0,1,0,0
30233,44740,44740,1,2,0,2,1,0,0,0
30258,44788,44788,2,1,2,3,0,1,0,0
30262,44794,44794,0,0,3,4,1,0,0,0
30269,44805,44805,1,1,2,3,1,0,0,0
30270,44809,44809,1,1,3,3,1,0,0,0
30277,44821,44821,2,0,2,1,0,1,0,0
30280,44829,44829,3,1,1,2,0,1,0,0
30282,44831,44831,0,0,3,2,0,1,0,0
30286,44837,44837,3,0,1,4,0,1,0,0
30297,44864,44864,2,3,4,2,0,1,1,0
30298,44865,44865,1,2,2,0,1,0,0,0
30311,44886,44886,2,0,3,2,0,1,1,0
30313,44889,44889,2,0,3,3,0,1,0,0
30316,44895,44895,1,0,3,5,1,0,0,0
30328,44910,44910,1,1,2,1,0,1,0,0
30342,44942,44942,3,2,1,2,0,1,0,0
30344,44946,44946,5,2,2,3,0,1,0,0
30345,44950,44950,2,1,2,3,1,0,0,0
30350,44963,44963,1,3,2,1,1,0,0,0
30351,44965,44965,1,0,5,2,1,0,0,0
30358,44981,44981,0,0,4,3,1,0,0,0
30373,45009,45009,1,5,2,0,0,1,0,0
30375,45011,45011,0,2,2,0,0,1,0,0
30378,45022,45022,1,2,1,2,1,1,0,0
30384,45033,45033,2,1,2,3,1,0,0,0
30385,45034,45034,1,0,1,2,1,0,0,0
30387,45038,45038,3,0,1,5,0,1,0,0
30392,45046,45046,1,0,2,3,1,0,0,0
30395,45052,45052,1,0,4,2,0,1,0,0
30399,45059,45059,1,4,4,2,1,0,0,0
30408,45078,45078,1,1,4,1,0,1,0,0
30410,45082,45082,2,0,2,2,0,1,0,0
30412,45085,45085,4,0,1,3,0,1,0,0
30420,45097,45097,2,0,1,2,0,1,0,0
30421,45100,45100,1,2,1,1,1,0,0,0
30427,45108,45108,4,1,2,5,0,2,0,0
30428,45110,45110,1,1,3,3,1,0,0,0
30433,45125,45125,2,0,1,3,0,1,0,0
30434,45127,45127,3,1,3,4,1,0,0,0
30435,45128,45128,2,0,3,1,0,1,0,0
30444,45166,45166,0,1,6,2,1,0,0,0
30482,45238,45238,1,0,3,3,0,1,0,0
30486,45243,45243,2,0,2,2,1,0,0,0
30488,45248,45248,1,0,2,2,0,1,0,0
30491,45253,45253,0,0,2,4,0,1,0,0
30492,45254,45254,2,1,2,2,0,1,0,0
30493,45255,45255,0,0,0,5,0,1,0,0
30494,45256,45256,0,1,1,4,1,0,0,0
30502,45267,45267,1,0,1,1,0,1,0,0
30503,45270,45270,2,3,4,3,1,0,0,0
30509,45282,45282,1,1,3,1,1,0,0,0
30516,45294,45294,1,1,4,2,1,0,0,0
30519,45299,45299,2,1,1,2,0,1,0,0
30540,45338,45338,1,0,2,3,0,1,0,0
30548,45351,45351,2,0,2,1,1,0,0,0
30564,45386,45386,3,1,2,2,0,1,0,0
30574,45409,45409,1,1,0,4,0,1,0,0
30579,45422,45422,0,1,1,1,1,0,0,0
30581,45425,45425,1,1,5,2,1,1,0,0
30584,45431,45431,2,0,2,2,0,1,0,0
30589,45442,45442,1,2,4,4,1,0,0,0
30590,45443,45443,2,1,4,7,2,0,0,0
30592,45448,45448,1,0,2,2,1,0,0,0
30610,45484,45484,0,2,1,2,1,0,0,0
30613,45487,45487,0,2,1,2,1,0,0,0
30619,45501,45501,3,1,4,3,0,1,0,0
30622,45505,45505,1,0,2,1,1,0,0,0
30628,45515,45515,1,1,3,1,1,0,0,0
30631,45519,45519,5,0,2,1,0,1,0,0
30634,45524,45524,0,3,2,2,1,0,0,0
30646,45553,45553,1,2,5,3,1,0,0,0
30653,45578,45578,0,0,2,3,0,1,0,0
30656,45585,45585,2,2,4,1,1,1,0,0
30657,45586,45586,1,2,3,6,1,0,0,0
30658,45587,45587,1,0,3,3,0,1,0,0
30659,45588,45588,2,1,3,3,0,1,0,0
30664,45599,45599,1,2,1,1,0,1,0,0
30667,45603,45603,2,0,1,1,0,1,0,0
30668,45605,45605,0,0,1,4,0,1,0,0
30673,45617,45617,2,0,3,4,1,0,0,0
30677,45623,45623,1,1,2,3,1,0,0,0
30688,45641,45641,1,1,1,3,0,1,0,0
30689,45642,45642,1,1,3,3,0,1,0,0
30697,45660,45660,1,0,3,3,1,0,0,0
30701,45668,45668,0,0,4,2,1,1,1,0
30705,45674,45674,2,0,3,3,0,1,0,0
30706,45678,45678,1,1,0,2,0,1,0,0
30707,45679,45679,2,0,0,2,0,1,0,0
30710,45688,45688,0,2,3,3,1,0,0,0
30715,45700,45700,1,1,3,3,0,2,0,0
30718,45704,45704,0,1,3,5,1,0,0,0
30722,45713,45713,0,2,2,2,0,1,0,0
30732,45731,45731,0,2,2,3,1,0,0,0
30742,45754,45754,0,0,1,2,0,1,0,0
30752,45769,45769,0,2,2,1,1,0,0,0
30765,45786,45786,0,0,1,1,0,1,1,0
30788,45841,45841,2,0,0,0,0,1,0,0
30798,45859,45859,0,0,4,2,0,1,1,0
30800,45866,45866,0,0,1,3,0,1,0,0
30801,45867,45867,1,1,4,1,1,0,0,0
30802,45868,45868,3,0,1,3,0,1,0,0
30805,45874,45874,2,0,4,3,1,0,0,0
30806,45876,45876,0,4,4,1,1,0,0,0
30807,45878,45878,2,0,3,2,1,0,0,0
30808,45879,45879,0,1,2,4,1,0,0,0
30811,45882,45882,0,0,3,3,0,2,0,0
30812,45883,45883,0,1,3,3,1,0,0,0
30815,45887,45887,2,0,2,1,0,1,0,0
30821,45898,45898,4,0,3,5,2,0,0,0
30829,45913,45913,3,2,5,3,0,1,0,0
30839,45937,45937,1,1,1,3,0,1,0,0
30840,45938,45938,3,3,3,1,1,0,0,0
30858,45978,45978,0,2,2,4,1,0,0,0
30862,45983,45983,0,1,2,4,0,2,0,0
30866,45996,45996,3,0,3,1,0,1,0,0
30872,46006,46006,0,1,0,1,0,1,0,0
30873,46007,46007,0,0,1,3,1,0,0,0
30875,46010,46010,1,1,4,3,1,0,0,0
30877,46013,46013,2,2,2,2,1,0,0,0
30880,46017,46017,1,3,2,2,1,0,0,0
30881,46021,46021,1,1,2,0,1,0,0,0
30887,46032,46032,1,1,3,2,0,1,0,0
30893,46044,46044,1,0,3,1,1,0,0,0
30902,46061,46061,0,1,4,5,1,0,0,0
30903,46062,46062,1,1,3,3,1,0,0,0
30904,46064,46064,1,2,4,2,1,0,0,0
30905,46066,46066,0,2,3,2,1,0,0,0
30919,46101,46101,1,2,2,0,1,1,0,0
30929,46118,46118,1,1,3,3,1,0,0,0
30955,46170,46170,2,2,2,5,1,0,0,0
30957,46173,46173,3,0,3,3,0,1,0,0
30968,46202,46202,2,1,4,2,0,1,0,0
30969,46204,46204,1,2,2,4,2,0,0,0
30983,46240,46240,2,2,2,1,0,1,0,0
30994,46274,46274,1,0,0,1,0,1,0,0
31000,46285,46285,5,0,1,3,0,1,0,0
31015,46315,46315,1,1,3,2,1,0,0,0
31019,46322,46322,4,0,2,3,0,1,0,0
31024,46332,46332,0,0,3,1,1,1,0,0
31025,46335,46335,1,1,3,4,1,0,0,0
31026,46336,46336,2,1,1,2,0,1,0,0
31029,46344,46344,1,1,1,2,0,1,0,0
31030,46345,46345,0,3,2,3,1,0,1,0
31033,46350,46350,0,1,4,4,1,0,0,0
31034,46353,46353,2,0,3,2,0,1,0,0
31035,46356,46356,3,1,4,2,0,2,0,0
31037,46362,46362,1,1,2,2,0,1,0,0
31038,46364,46364,4,1,1,5,0,1,0,0
31047,46383,46383,1,1,3,3,1,0,0,0
31051,46394,46394,1,0,1,3,1,0,0,0
31053,46401,46401,0,1,2,3,0,1,0,0
31057,46413,46413,2,3,2,2,1,0,0,0
31063,46425,46425,1,0,1,3,1,1,0,0
31067,46438,46438,0,1,2,1,1,0,0,1
31076,46453,46453,5,0,3,5,0,1,0,0
31078,46456,46456,0,0,4,4,0,1,0,0
31087,46483,46483,1,1,4,1,0,1,0,0
31089,46485,46485,0,3,4,3,0,1,0,0
31092,46489,46489,2,1,3,4,0,1,0,0
31118,46538,46538,3,2,1,1,1,1,0,0
31125,46545,46545,0,1,2,3,1,0,1,0
31128,46548,46548,1,4,2,2,1,0,0,0
31136,46556,46556,3,0,2,1,1,0,0,0
31145,46565,46565,2,1,6,1,1,1,0,0
31150,46570,46570,1,1,0,1,1,0,0,0
31154,46574,46574,2,0,1,2,0,1,0,0
31158,46578,46578,2,2,1,4,0,2,0,0
31162,46582,46582,2,2,3,2,1,0,0,0
31164,46584,46584,0,1,0,2,0,1,0,0
31169,46589,46589,0,1,2,4,0,1,0,0
31177,46597,46597,0,1,4,3,1,0,0,0
31179,46599,46599,1,3,1,0,1,0,0,0
31180,46600,46600,1,1,3,3,1,0,0,0
31189,46609,46609,2,0,0,3,1,0,0,0
31192,46612,46612,3,1,1,2,0,1,0,0
31197,46617,46617,0,0,1,1,0,1,0,0
31207,46627,46627,0,2,0,0,1,0,0,0
31211,46631,46631,1,1,0,3,0,1,0,0
31224,46644,46644,5,1,1,2,0,2,0,0
31226,46646,46646,1,5,3,3,1,0,0,0
31228,46648,46648,2,1,2,3,0,1,0,1
31234,46654,46654,1,1,1,2,0,1,0,0
31252,46672,46672,1,3,4,1,0,1,0,0
31259,46679,46679,6,0,0,3,0,1,0,0
31265,46685,46685,1,0,1,0,1,0,0,0
31269,46689,46689,2,0,0,0,0,1,0,0
31278,46698,46698,0,2,0,0,1,0,0,0
31280,46700,46700,0,2,1,1,1,0,0,0
31287,46707,46707,1,1,0,1,0,1,0,0
31288,46708,46708,1,1,2,5,0,2,0,0
31299,46719,46719,2,2,3,2,0,1,0,0
31300,46720,46720,1,0,2,2,1,0,0,0
31302,46722,46722,2,0,1,1,1,0,0,1
31325,46746,46746,3,0,1,1,0,1,0,0
31338,46759,46759,1,0,3,4,0,1,0,0
31341,46762,46762,3,1,0,3,0,1,0,0
31349,46770,46770,1,1,0,0,0,1,0,0
31350,46771,46771,2,2,4,5,0,2,0,0
31353,46774,46774,1,2,2,3,0,1,0,0
31362,46783,46783,5,3,0,2,0,1,0,0
31364,46785,46785,1,0,1,1,0,1,0,0
31367,46795,46795,2,2,0,0,0,2,0,0
31370,46858,46858,1,1,0,0,1,0,0,0
31377,46891,46891,3,1,2,3,1,1,0,1
31379,46907,46907,3,1,1,1,0,1,0,0
31382,46963,46963,0,3,1,4,0,1,0,0
31383,46976,46976,0,1,2,3,1,0,0,0
31384,46991,46991,2,3,2,4,1,1,0,0
31385,46998,46998,2,1,2,2,0,1,0,0
31390,47081,47081,1,0,1,2,1,0,0,0
31396,47100,47100,2,2,3,3,0,1,0,0
31420,47124,47124,4,2,0,2,0,1,0,0
31423,47127,47127,1,0,3,2,1,0,0,0
31427,47131,47131,1,1,0,0,1,0,0,0
31428,47132,47132,1,4,2,1,0,1,1,0
31437,47141,47141,0,3,1,1,1,0,0,0
31439,47143,47143,0,1,2,3,1,0,0,0
31441,47145,47145,0,6,1,1,1,0,0,0
31451,47159,47159,0,1,4,5,1,2,0,0
31468,47178,47178,0,1,3,1,1,0,0,0
31475,47186,47186,0,1,1,1,0,1,0,0
31480,47192,47192,1,0,2,0,0,1,0,0
31490,47202,47202,0,0,1,2,0,1,0,0
31497,47209,47209,2,5,1,2,1,0,0,0
31506,47221,47221,3,2,1,3,0,1,0,0
31511,47230,47230,4,1,2,3,0,1,0,0
31522,47241,47241,2,0,0,2,0,1,0,0
31535,47258,47258,1,1,3,2,1,0,0,0
31537,47261,47261,4,1,2,1,1,0,0,0
31538,47262,47262,2,2,2,1,2,0,0,1
31540,47264,47264,2,1,0,3,0,1,0,0
31544,47268,47268,0,1,0,3,0,1,0,0
31569,47295,47295,3,2,1,2,1,0,0,0
31591,47322,47322,4,0,2,1,0,1,0,0
31595,47326,47326,2,1,2,4,1,1,0,0
31599,47330,47330,3,2,3,3,0,1,1,0
31603,47335,47335,1,0,4,4,1,1,0,0
31618,47351,47351,3,2,3,2,1,0,0,0
31619,47352,47352,1,5,1,1,1,0,0,0
31638,47372,47372,0,1,1,3,1,1,0,0
31640,47374,47374,1,0,0,1,0,1,0,0
31644,47378,47378,2,0,1,2,0,1,0,0
31652,47386,47386,1,1,3,3,0,1,1,0
31665,47399,47399,1,1,2,1,1,0,0,0
31671,47405,47405,1,2,3,5,0,1,0,0
31672,47406,47406,0,0,1,1,0,1,0,0
31674,47408,47408,2,1,2,3,1,0,0,0
31684,47418,47418,1,1,2,1,1,0,0,0
31695,47429,47429,3,2,4,3,0,1,0,0
31716,47451,47451,1,1,1,1,0,1,0,0
31719,47454,47454,0,2,1,3,1,1,0,0
31730,47465,47465,4,2,2,1,0,1,0,0
31732,47467,47467,0,2,1,3,1,0,0,0
31733,47468,47468,1,2,3,1,1,0,0,0
31737,47472,47472,3,2,3,5,0,1,0,0
31743,47478,47478,2,1,3,2,0,1,0,0
31748,47483,47483,4,0,1,3,0,1,0,0
31752,47487,47487,1,1,2,2,1,0,0,0
31757,47492,47492,0,0,3,2,0,1,0,0
31761,47496,47496,0,0,0,2,0,1,0,0
31767,47502,47502,2,2,1,1,0,1,0,0
31770,47505,47505,1,0,3,1,1,0,0,0
31771,47506,47506,0,3,3,2,1,0,0,0
31788,47523,47523,3,0,1,3,0,1,0,0
31800,47536,47536,1,0,0,0,0,1,0,0
31801,47537,47537,2,2,1,1,1,0,0,0
31803,47539,47539,0,2,1,2,0,1,0,0
31804,47540,47540,2,1,4,2,1,0,0,0
31813,47549,47549,1,1,0,2,1,0,0,0
31820,47556,47556,1,1,1,3,0,1,0,0
31823,47559,47559,0,3,3,3,1,0,1,0
31826,47562,47562,5,1,0,0,0,1,0,0
31831,47567,47567,2,4,0,3,0,1,0,0
31833,47569,47569,2,0,0,1,0,1,0,0
31838,47574,47574,1,1,1,4,1,0,0,0
31839,47575,47575,3,1,1,1,0,1,0,0
31847,47583,47583,1,1,1,1,1,0,0,0
31848,47584,47584,1,1,2,4,1,0,0,0
31864,47600,47600,0,1,3,4,1,0,0,0
31870,47606,47606,2,0,1,1,0,1,0,0
31871,47607,47607,1,0,1,2,0,1,0,0
31872,47608,47608,2,1,0,3,0,1,0,0
31877,47613,47613,1,3,1,1,1,0,0,0
31884,47620,47620,3,2,6,5,0,2,0,0
31886,47622,47622,1,2,3,6,0,1,0,0
31888,47624,47624,0,1,3,3,0,1,0,0
31891,47627,47627,1,1,1,1,0,1,0,0
